customer_id,recency,frequency,monetary_total,monetary_avg,avg_basket_size,purchase_frequency_trend,variance_purchase_intervals,seasonal_concentration,return_rate,discount_sensitivity,historical_clv,affinity_85123A,affinity_22423,affinity_85099B,affinity_20725,affinity_21212,affinity_84879,affinity_21232,affinity_47566,affinity_22197,affinity_22383,engagement_score,target_churn,target_clv,target_next_category,kmeans_cluster,persona,hierarchical_cluster,dbscan_cluster
14867.0,94,19,2868.76,150.98736842105265,52.10526315789474,-2.0,1382.1045751633987,0.2105263157894736,0.0030211480058293,0.0,2868.76,0.0181818179981634,0.0,0.0,0.0,0.0,0.1050505039893888,0.0,0.0,0.0,0.0,0.4024913867282788,1,0.0,NONE,2,Active Loyal Customers,0,0
17642.0,28,5,1824.49,364.898,295.0,2.0,7418.0,0.4,0.0,0.0,1824.49,0.0,0.0,0.0338983048549267,0.0,0.0162711863303648,0.0,0.0,0.0,0.0,0.0,0.4321583665727818,1,0.0,NONE,2,Active Loyal Customers,0,0
13813.0,35,9,1625.65,180.6277777777778,98.33333333333331,2.0,16481.98214285714,0.1111111111111111,0.0177580464177797,0.0,1625.65,0.0,0.0,0.0,0.0,0.0271186437613712,0.0,0.0,0.0,0.0,0.0,0.4307219900680379,0,981.72,POST,2,Active Loyal Customers,0,0
13589.0,88,5,888.09,177.618,41.4,1.0,9511.333333333334,0.2,0.0,0.0,888.09,0.0,0.0,0.0483091764101847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3945167263207392,0,232.65,22112,2,Active Loyal Customers,0,0
12417.0,15,24,5787.33,241.13875,105.20833333333331,0.0,389.7233201581028,0.2916666666666667,0.0090266875626896,0.0,5787.33,0.0,0.004752475228703,0.0,0.0,0.0190099009148122,0.0,0.0,0.0,0.0,0.0,0.4567975973703232,0,792.6800000000001,23453,2,Active Loyal Customers,0,0
17920.0,14,48,21777.98,453.7079166666667,235.77083333333331,2.0,331.6262719703978,0.25,0.0002650176676104,0.0,21777.98,0.0028276044863235,0.0037995935284973,0.0379959352849731,0.0389679243271468,0.0042414067294853,0.0007069011215808,0.0,0.0283644075034334,0.0009719890421737,0.0188212423620913,0.4848080585851729,0,1790.7,23176,2,Active Loyal Customers,0,0
12975.0,339,8,1887.89,235.98625,111.875,0.0,6252.142857142856,0.25,0.0088593575984567,0.0,1887.89,0.0067039105396211,0.0,0.0,0.0,0.0,0.0089385473861614,0.0134078210792422,0.0,0.0,0.0111731842327018,0.2421790434397485,1,0.0,NONE,0,Seasonal Gift Shoppers,0,0
16104.0,327,10,1949.75,194.975,84.7,0.0,608.2777777777778,0.4,0.0440180581939271,0.0,1949.75,0.0141676503640182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2511378183436122,0,298.21,23391,0,Seasonal Gift Shoppers,0,0
17150.0,285,6,1357.95,226.325,66.16666666666667,0.0,1992.2,0.6666666666666666,0.0,0.0,1357.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2737503677141416,1,0.0,NONE,0,Seasonal Gift Shoppers,0,0
15059.0,16,25,2970.18,118.8072,54.48,3.0,758.5797101449275,0.28,0.0137581461711937,0.0,2970.18,0.0,0.0014684287704226,0.0,0.0,0.0,0.0,0.0,0.0,0.0007342143852113,0.0,0.4552845133960925,0,329.12,22178,2,Active Loyal Customers,0,0
16277.0,642,1,188.69,188.69,33.0,0.0,0.0,1.0,0.0,0.0,188.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485965244143596,1,0.0,NONE,0,Seasonal Gift Shoppers,2,2
17244.0,292,4,871.14,217.785,200.75,0.0,40833.33333333333,1.0,0.0,0.0,871.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267634384289927,0,954.9,16169E,0,Seasonal Gift Shoppers,2,0
15260.0,9,30,8588.03,286.2676666666667,146.46666666666667,0.0,833.7512315270935,0.1666666666666666,0.0083502595162485,0.0,8588.03,0.0418752843835337,0.0027309968076217,0.0022758306730181,0.0,0.0054619936152435,0.0,0.0,0.0020482476057163,0.0,0.0,0.4666554135503035,1,0.0,NONE,2,Active Loyal Customers,0,0
12583.0,15,23,10489.41,456.0613043478261,301.4782608695652,3.0,406.0454545454545,0.217391304347826,0.0002883506339556,0.0,10489.41,0.0,0.0,0.0,0.0,0.0138448225932436,0.0,0.0,0.0,0.0103836169449327,0.0,0.4587942528085071,0,2897.09,23374,2,Active Loyal Customers,0,0
15555.0,12,38,8554.44,225.1168421052632,156.05263157894737,0.0,659.2807807807808,0.2631578947368421,0.0467770454158864,0.0,8554.44,0.0037099494035245,0.005059021913897,0.0,0.0077571669346422,0.0,0.0015177065741691,0.0,0.0003372681275931,0.0,0.0114671163381667,0.470796102392449,0,1952.93,21874,2,Active Loyal Customers,0,0
13736.0,169,11,2277.8,207.0727272727273,114.27272727272728,-2.0,5410.988888888889,0.3636363636363636,0.0094562647008962,0.0,2277.8,0.0,0.0015910898839213,0.0,0.0063643595356852,0.039777247098033,0.0,0.0222752583748985,0.0,0.0,0.0055688145937246,0.3497630609737505,0,372.27,22625,2,Active Loyal Customers,0,0
14133.0,38,6,880.54,146.75666666666666,64.33333333333333,2.0,32687.3,0.1666666666666666,0.0153061220585172,0.0,880.54,0.0310880820961636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1243523283846547,0.0,0.4261760933583526,1,0.0,NONE,2,Active Loyal Customers,0,0
15571.0,295,10,3241.92,324.192,214.7,0.0,2471.861111111111,0.7,0.0,0.0,3241.92,0.0027945970992333,0.0,0.0023288309160278,0.0,0.0037261294656444,0.0,0.0,0.0,0.0,0.0018630647328222,0.2716767546363879,0,650.4300000000001,21742,0,Seasonal Gift Shoppers,0,0
13448.0,122,16,5107.76,319.235,201.8125,-2.0,2482.0666666666666,0.5625,0.0058497536765709,0.0,5107.76,0.0,0.0027872406231426,0.0,0.0,0.0,0.0,0.0229173117902839,0.0,0.0,0.0,0.3842338594926056,0,2051.9300000000003,15034,2,Active Loyal Customers,0,0
17085.0,32,32,7579.67,236.8646875,108.96875,0.0,625.1978494623655,0.46875,0.0135785006688019,0.0,7579.67,0.0197877831379759,0.0002867794657677,0.0017206767946066,0.0017206767946066,0.0,0.0,0.0289647260425445,0.0,0.0114711786307107,0.001147117863071,0.4533502758942943,1,0.0,NONE,2,Active Loyal Customers,0,0
14468.0,642,1,204.24,204.24,164.0,0.0,0.0,1.0,0.0,0.0,204.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0486056139494364,1,0.0,NONE,0,Seasonal Gift Shoppers,2,2
16395.0,77,15,2842.85,189.5233333333333,152.33333333333334,1.0,5046.461538461538,0.6,0.0086767895502091,0.0,2842.85,0.0008752735191454,0.0,0.0039387308361543,0.0004376367595727,0.0004376367595727,0.0,0.0,0.0004376367595727,0.0,0.0,0.4099787688838502,0,517.76,21705,2,Active Loyal Customers,0,0
16485.0,341,6,1609.54,268.25666666666666,144.0,0.0,2326.5,0.5,0.0303030299629289,0.0,1609.54,0.0115740739401148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370370366083676,0.0,0.2392761024542194,0,363.65,22089,0,Seasonal Gift Shoppers,0,0
15878.0,470,2,330.77,165.385,121.5,0.0,0.0,0.5,0.0,0.0,330.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1557683930504274,1,0.0,NONE,0,Seasonal Gift Shoppers,2,1
15860.0,7,15,2163.28,144.21866666666668,77.8,1.0,1824.6813186813183,0.4666666666666667,0.0,0.0,2163.28,0.0085689802179179,0.0025706940653753,0.0008568980217917,0.0,0.0,0.0,0.0,0.0017137960435835,0.0,0.0008568980217917,0.4528581965880336,0,198.02,23082,2,Active Loyal Customers,0,0
13373.0,67,5,6330.52,1266.104,711.2,1.0,1832.25,0.4,0.0,0.0,6330.52,0.0,0.0033745781682379,0.0056242969470632,0.0,0.0067491563364759,0.0,0.0,0.0,0.0033745781682379,0.0,0.4106810209338474,0,1256.67,22734,2,Active Loyal Customers,0,0
14608.0,271,9,1612.79,179.1988888888889,57.55555555555556,0.0,3093.428571428571,0.5555555555555556,0.0189393935806933,0.0,1612.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848103020832906,0,1581.15,23355,0,Seasonal Gift Shoppers,0,0
14896.0,113,10,1628.6,162.86,90.3,-1.0,3510.4444444444443,0.2,0.0152671754060286,0.0,1628.6,0.024363233395756,0.0,0.0,0.0,0.012181616697878,0.0,0.0,0.0,0.0,0.0,0.3832530291872302,1,0.0,NONE,2,Active Loyal Customers,0,0
14717.0,642,2,64.3,32.15,14.0,0.0,0.0,1.0,0.0666666444444518,0.0,64.3,0.0,0.0,0.2142856377551293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492756936595092,1,0.0,NONE,0,Seasonal Gift Shoppers,2,0
16964.0,642,2,207.85,103.925,24.5,0.0,0.0,1.0,0.0,0.0,207.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493596038048647,1,0.0,NONE,0,Seasonal Gift Shoppers,2,0
15983.0,269,7,2783.62,397.66,240.0,0.0,17831.466666666667,1.0,0.0,0.0,2783.62,0.0,0.0,0.0,0.0,0.0,0.0857142852040816,0.0,0.0,0.0,0.0,0.2852274110523717,0,326.75,22561,0,Seasonal Gift Shoppers,0,0
13782.0,33,11,1346.11,122.37363636363636,41.45454545454545,0.0,1789.1666666666667,0.0909090909090909,0.0021881837595583,0.0,1346.11,0.0263157888965835,0.0021929824080486,0.0,0.0065789472241458,0.0,0.0087719296321945,0.0043859648160972,0.0,0.0,0.0,0.4332988242545952,0,424.07,21259,2,Active Loyal Customers,0,0
14454.0,285,6,964.1,160.68333333333334,65.33333333333333,0.0,2297.0,0.3333333333333333,0.010101009845934,0.0,964.1,0.1173469357819659,0.0,0.0,0.0,0.0,0.0,0.0153061220585172,0.0,0.0,0.0,0.2735201482035301,1,0.0,NONE,0,Seasonal Gift Shoppers,0,0
16718.0,278,5,3006.08,601.216,384.8,0.0,7410.25,0.4,0.0,0.0,3006.08,0.0,0.0,0.0,0.0,0.0249480248183574,0.0,0.0,0.0,0.0,0.0,0.2782895454653381,1,0.0,NONE,0,Seasonal Gift Shoppers,0,0
15751.0,369,14,1257.24,89.80285714285715,30.785714285714285,0.0,918.3589743589744,0.3571428571428571,0.0137299768025176,0.0,1257.24,0.0788863090745636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046403711220331,0.0,0.2277745435200593,1,0.0,NONE,0,Seasonal Gift Shoppers,0,0
14546.0,110,14,3239.45,231.3892857142857,126.71428571428572,-3.0,2196.102564102564,0.2857142857142857,0.0279452053263276,0.0,3239.45,0.0360766627053175,0.0,0.0,0.0095828635310999,0.0073280721120176,0.0,0.0016910935643117,0.0033821871286235,0.0,0.0016910935643117,0.3890568617893717,0,1551.65,22270,2,Active Loyal Customers,0,0
17848.0,37,30,3454.01,115.13366666666668,46.46666666666667,3.0,440.0197044334976,0.1666666666666666,0.0007168458729975,0.0,3454.01,0.0021520803288946,0.0028694404385262,0.0,0.0,0.0,0.1097560967736291,0.0,0.0,0.0,0.0,0.4463437296058656,0,79.6,21340,2,Active Loyal Customers,0,0
17561.0,299,3,537.9,179.29999999999998,79.0,0.0,1984.5,0.6666666666666666,0.0,0.0,537.9,0.0,0.0,0.0,0.0126582273139988,0.0,0.0,0.0,0.0,0.0337552728373302,0.0042194091046662,0.2623600477423705,0,165.12,21429,0,Seasonal Gift Shoppers,2,0
15547.0,19,22,7864.61,357.4822727272727,232.54545454545453,-1.0,585.7142857142857,0.2727272727272727,0.000390777646755,0.0,7864.61,0.0103596559609858,0.000195465206811,0.0003909304136221,0.0,0.0023455824817326,0.0,0.0043002345498431,0.0005863956204331,0.0,0.0,0.454035130940244,0,2165.44,21770,2,Active Loyal Customers,0,0
17969.0,75,27,2116.79,78.39962962962963,35.25925925925926,1.0,1970.4138461538464,0.2222222222222222,0.0315361136161127,0.0,2116.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4198133928517787,1,0.0,NONE,2,Active Loyal Customers,0,0
17406.0,239,18,3561.05,197.8361111111111,100.38888888888889,0.0,826.4411764705884,0.1111111111111111,0.0109469074387142,0.0,3561.05,0.0033204205682323,0.0154952959850841,0.0,0.0,0.0,0.0044272274243097,0.0055340342803871,0.0,0.0011068068560774,0.0,0.3124996637356223,1,0.0,NONE,2,Active Loyal Customers,0,0
14479.0,162,4,1124.71,281.1775,140.5,-1.0,18782.33333333333,0.75,0.0,0.0,1124.71,0.0124555157926064,0.0,0.0,0.0,0.0,0.0213523127873253,0.0,0.0106761563936626,0.0,0.0,0.3481535466587349,1,0.0,NONE,0,Seasonal Gift Shoppers,2,0
14548.0,59,9,2541.29,282.36555555555555,109.55555555555556,1.0,5327.982142857143,0.2222222222222222,0.0,0.0,2541.29,0.5973630771058511,0.0,0.0020283975453509,0.0,0.0,0.0,0.015212981590132,0.0,0.0,0.0,0.4164195023373894,1,0.0,NONE,2,Active Loyal Customers,0,0
17916.0,537,2,43.87,21.935,45.0,0.0,0.0,0.5,0.0,0.0,43.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141787428573674,1,0.0,NONE,0,Seasonal Gift Shoppers,2,1
15822.0,268,7,1270.49,181.49857142857144,101.57142857142856,0.0,2453.3666666666663,0.4285714285714285,0.0165975101438795,0.0,1270.49,0.0140646974111856,0.0,0.0084388184467114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849611700798374,0,445.27,23332,0,Seasonal Gift Shoppers,0,0
13211.0,4,11,2263.09,205.73545454545456,143.63636363636363,1.0,6776.9333333333325,0.5454545454545454,0.0031545741125894,0.0,2263.09,0.0,0.0,0.0,0.0,0.0240506327591732,0.0,0.0,0.004430379718795,0.0,0.0,0.451763734442603,0,310.78,22086,2,Active Loyal Customers,0,0
13319.0,0,68,17290.2,254.26764705882357,107.80882352941175,0.0,108.7847127996382,0.2647058823529412,0.0078495060118425,0.0,17290.2,0.0065475378440219,0.0065475378440219,0.0040922111525136,0.0204610557625684,0.0458327649081533,0.0480152775228273,0.0,0.013367889764878,0.0,0.0081844223050273,0.5058777153124407,0,3336.5,23209,2,Active Loyal Customers,0,0
17610.0,449,8,1308.64,163.58,106.625,0.0,821.9523809523807,0.375,0.0229095071831671,0.0,1308.64,0.0281359902914889,0.0,0.0,0.0,0.0175849939321806,0.0,0.0,0.0,0.0,0.0058616646440602,0.1738342696223203,1,0.0,NONE,0,Seasonal Gift Shoppers,0,0
16773.0,345,2,249.65,124.825,40.5,0.0,0.0,0.5,0.0,0.0,249.65,0.1234567748818796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2330007269990227,0,171.59,23355,0,Seasonal Gift Shoppers,2,1
15479.0,642,1,147.4,147.4,38.0,0.0,0.0,1.0,0.0,0.0,147.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485723889221845,1,0.0,NONE,0,Seasonal Gift Shoppers,2,2
13890.0,16,11,1443.08,131.1890909090909,71.27272727272727,1.0,6299.877777777778,0.3636363636363636,0.0297029699294186,0.0,1443.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4438655529176504,0,1347.0,22469,2,Active Loyal Customers,0,0
15641.0,14,12,5345.55,445.4625,368.5,0.0,1634.6545454545455,0.4166666666666667,0.0,0.0,5345.55,0.0013568521000523,0.0006784260500261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4481350428956131,1,0.0,NONE,2,Active Loyal Customers,0,0
14123.0,642,1,436.18,436.18,234.0,0.0,0.0,1.0,0.0,0.0,436.18,0.0256410245452553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487411912334055,1,0.0,NONE,0,Seasonal Gift Shoppers,2,2
13019.0,288,8,1195.95,149.49375,49.125,0.0,3945.142857142857,0.625,0.0050632910110559,0.0,1195.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733047182038169,1,0.0,NONE,0,Seasonal Gift Shoppers,0,0
17858.0,25,29,10870.54,374.8462068965517,174.79310344827587,1.0,504.24735449735454,0.3793103448275862,0.000591482648676,0.1034482758620689,10870.54,0.0,0.0003945551383023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4573459349825674,0,1499.41,22845,2,Active Loyal Customers,0,0
14940.0,326,2,531.49,265.745,192.0,0.0,0.0,1.0,0.0,0.0,531.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2449119948598547,1,0.0,NONE,0,Seasonal Gift Shoppers,2,0
16686.0,7,17,4282.43,251.9076470588236,180.94117647058823,0.0,1113.4,0.4117647058823529,0.0016228497188482,0.0,4282.43,0.0,0.0,0.0,0.0048764629230284,0.0013003901128075,0.0,0.0,0.0,0.0003250975282018,0.0013003901128075,0.4556006754509674,0,559.9399999999999,22754,2,Active Loyal Customers,0,0
15691.0,161,5,452.3,90.46,38.4,-1.0,7012.666666666667,0.6,0.0495049480443095,0.0,452.3,0.0624999967447918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491306164874913,1,0.0,NONE,0,Seasonal Gift Shoppers,2,0
16436.0,577,4,144.54000000000002,36.135000000000005,45.75,0.0,1302.3333333333337,0.75,0.1073170679357527,0.0,144.54000000000002,0.0,0.0,0.0,0.0,0.0,0.0437158446056915,0.0,0.0,0.0,0.0,0.0910118269757725,1,0.0,NONE,0,Seasonal Gift Shoppers,2,0
17530.0,115,9,1787.93,198.6588888888889,113.0,-4.0,6308.0,0.2222222222222222,0.0009823182614703,0.0,1787.93,0.0009832841594563,0.0,0.0,0.0,0.0029498524783691,0.0,0.0,0.0,0.0,0.0019665683189127,0.3813578076063769,0,1001.86,21810,2,Active Loyal Customers,0,0
13491.0,56,26,4340.29,166.93423076923077,86.84615384615384,-1.0,339.74333333333334,0.2692307692307692,0.0,0.0,4340.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0425155002545814,0.0,0.0,0.0,0.4321077512365327,0,127.37,22993,2,Active Loyal Customers,0,0
14003.0,641,1,209.41,209.41,149.0,0.0,0.0,1.0,0.0,0.0,209.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492268740127314,1,0.0,NONE,0,Seasonal Gift Shoppers,2,2
12839.0,1,25,6896.29,275.8516,186.16,2.0,460.7173913043479,0.32,0.0197978095623466,0.0,6896.29,0.0,0.0,0.0021486892949104,0.0,0.0,0.0,0.0474860334175203,0.0,0.0403953587443159,0.0,0.4668530362821895,0,2485.03,23204,2,Active Loyal Customers,0,0
17557.0,641,1,34.0,34.0,4.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491243405498487,0,541.46,22441,0,Seasonal Gift Shoppers,2,2
14738.0,39,9,1188.48,132.05333333333334,49.888888888888886,-1.0,5835.071428571428,0.1111111111111111,0.0606694547977101,0.0,1188.48,0.0846325148188749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4279934964088038,0,516.9000000000001,22112,2,Active Loyal Customers,0,0
16124.0,225,6,1646.29,274.38166666666666,130.16666666666666,0.0,5516.0,0.3333333333333333,0.0101394168550137,0.0,1646.29,0.0,0.0,0.0,0.0,0.0921894994598015,0.0,0.0,0.0,0.0,0.0,0.3110131935544871,1,0.0,NONE,0,Seasonal Gift Shoppers,0,0
14113.0,220,27,3821.47,141.53592592592594,77.92592592592592,0.0,391.40461538461534,0.5555555555555556,0.1412244892194918,0.0,3821.47,0.0,0.0,0.0,0.0,0.0,0.1520912540299845,0.0085551330391866,0.0,0.0,0.0,0.331165327958589,0,1399.42,22151,2,Active Loyal Customers,0,0
17739.0,100,16,5985.110000000001,374.069375,116.8125,-2.0,1034.7809523809524,0.3125,0.0042621203821943,0.0,5985.110000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3983479384336477,0,1720.58,22464,2,Active Loyal Customers,0,0
16556.0,14,23,6450.46,280.45478260869567,163.34782608695653,0.0,349.7597402597402,0.2608695652173913,0.0063475270924424,0.0,6450.46,0.0298110193510486,0.0023955283407092,0.0,0.0,0.0063880755752247,0.0085174341002996,0.0,0.0122438115191806,0.0,0.0,0.4570515790714873,0,757.42,22619,2,Active Loyal Customers,0,0
14695.0,428,4,1399.22,349.805,138.25,0.0,14981.333333333332,0.75,0.0889621072658631,0.0,1399.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054249546939429,0.0,0.1838626964269371,1,0.0,NONE,0,Seasonal Gift Shoppers,2,0
14828.0,105,14,9767.46,697.6757142857143,687.2857142857143,-2.0,494.02564102564094,0.2142857142857142,0.004963805579148,0.0,9767.46,0.0133028476269976,0.0,0.0,0.0103928497085919,0.0249428393006206,0.0,0.0224485553705585,0.0114321346794511,0.0,0.0,0.3959639088193598,1,0.0,NONE,2,Active Loyal Customers,0,0
15115.0,626,2,184.24,92.12,43.0,0.0,0.0,1.0,0.0114942515523848,0.0,184.24,0.0,0.0,0.0,0.0,0.0,0.093023244997297,0.0,0.0,0.0,0.0,0.0592376111028104,0,340.11,22037,0,Seasonal Gift Shoppers,2,0
13693.0,234,13,1884.82,144.98615384615383,66.3076923076923,0.0,1497.0,0.3846153846153846,0.0103329505128249,0.2307692307692307,1884.82,0.0069605567637986,0.0058004639698322,0.0,0.0,0.0,0.0,0.0139211135275972,0.0,0.0,0.0,0.3108516385848958,1,0.0,NONE,2,Active Loyal Customers,0,0
14955.0,641,1,163.77,163.77,74.0,0.0,0.0,1.0,0.0,0.0,163.77,0.0405405350620898,0.0,0.0135135116873632,0.0135135116873632,0.0,0.0,0.0,0.0,0.0,0.0,0.0492001957888789,1,0.0,NONE,0,Seasonal Gift Shoppers,2,2
14037.0,85,7,674.95,96.42142857142858,76.57142857142857,1.0,5656.566666666667,0.2857142857142857,0.0479573703737589,0.0,674.95,0.0,0.0,0.0,0.0205223876768211,0.0,0.0,0.0,0.0018656716069837,0.0,0.0074626864279349,0.3977506117109615,1,0.0,NONE,2,Active Loyal Customers,0,0
18077.0,12,14,3116.72,222.62285714285716,175.21428571428572,2.0,1789.4743589743591,0.4285714285714285,0.0,0.0,3116.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4495724468680286,0,962.07,22300,2,Active Loyal Customers,0,0
13905.0,480,3,176.25,58.75,37.66666666666666,0.0,4900.5,0.3333333333333333,0.0887096702653491,0.0,176.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1502475701045319,1,0.0,NONE,0,Seasonal Gift Shoppers,2,0
17508.0,189,9,4514.33,501.59222222222223,318.77777777777777,0.0,757.5535714285714,0.2222222222222222,0.0038194444311824,0.0,4514.33,0.0557685602796494,0.0,0.003485535017478,0.003485535017478,0.0,0.0195189960978773,0.0,0.0,0.0,0.0,0.3372018737111804,1,0.0,NONE,2,Active Loyal Customers,0,0
16768.0,12,12,1401.47,116.78916666666667,53.833333333333336,2.0,2998.163636363636,0.25,0.0152439022066478,0.0,1401.47,0.007739937960682,0.0,0.0,0.0,0.0,0.0,0.0758513920146843,0.0,0.0,0.0,0.4470660621026852,0,175.0,23237,2,Active Loyal Customers,0,0
13984.0,35,12,927.66,77.30499999999999,37.75,1.0,1924.672727272728,0.4166666666666667,0.4738675903151267,0.0,927.66,0.0022075054700329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4325696288141842,0,101.18,22457,2,Active Loyal Customers,0,0
13495.0,141,11,3745.07,340.4609090909091,188.8181818181818,-1.0,4835.611111111111,0.8181818181818182,0.0104811814650729,0.0,3745.07,0.0770341835482225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3679313974749118,0,972.44,21892,0,Seasonal Gift Shoppers,0,0
13190.0,453,4,466.86,116.715,76.0,0.0,4474.333333333333,0.25,0.0065359474988252,0.0,466.86,0.0460526300640582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678617481233071,1,0.0,NONE,0,Seasonal Gift Shoppers,0,0
14408.0,3,10,3794.05,379.405,227.6,0.0,3427.777777777777,0.1,0.0,0.0,3794.05,0.0,0.0,0.0,0.0,0.0,0.0070298769462659,0.0035149384731329,0.0,0.0,0.0,0.4525249940360964,0,308.22,84946,2,Active Loyal Customers,0,0
15358.0,29,46,13315.65,289.47065217391304,271.2391304347826,-1.0,173.77979797979796,0.3478260869565217,0.0121922254673484,0.0,13315.65,0.0,0.0009617696553965,0.0,0.0,0.0134647751755511,0.0,0.0,0.0,0.0,0.0,0.4690841923635928,0,2685.79,23295,2,Active Loyal Customers,0,0
17707.0,94,9,600.8000000000001,66.75555555555556,60.44444444444444,-1.0,2052.9821428571427,0.2222222222222222,0.0018348623516539,0.0,600.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3936468856173036,1,0.0,NONE,2,Active Loyal Customers,0,0
17044.0,268,14,10856.32,775.4514285714286,370.0,0.0,1102.1923076923076,0.6428571428571429,0.0036545489446921,0.0,10856.32,0.0,0.0001930501926775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958275907381954,0,916.58,21485,0,Seasonal Gift Shoppers,0,-1
14471.0,500,2,400.95,200.475,93.5,0.0,0.0,0.5,0.0,0.0,400.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0213903731876805,0.0,0.0,0.0,0.1372622754256706,1,0.0,NONE,0,Seasonal Gift Shoppers,2,1
17436.0,135,6,414.66,69.11,21.0,-1.0,6509.3,0.5,0.0381679360177148,0.0,414.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36593468254634,0,93.9,22301,0,Seasonal Gift Shoppers,0,0
13234.0,581,2,346.5,173.25,79.5,0.0,0.0,0.5,0.0,0.0,346.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125786155610933,0.0,0.0,0.0871531684607884,1,0.0,NONE,0,Seasonal Gift Shoppers,2,1
16404.0,641,1,-25.5,-25.5,-2.0,0.0,0.0,1.0,-1.000010000100001,0.0,-25.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0490895606567894,0,443.05,22220,0,Seasonal Gift Shoppers,2,2
14574.0,641,1,143.70000000000002,143.70000000000002,63.0,0.0,0.0,1.0,0.0,0.0,143.70000000000002,0.2380952003023491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491884641510016,1,0.0,NONE,0,Seasonal Gift Shoppers,2,2
15716.0,54,11,2485.26,225.9327272727273,125.36363636363636,-1.0,984.9888888888888,0.1818181818181818,0.0,0.0,2485.26,0.0456852788565244,0.0,0.0,0.0,0.0,0.050036257795241,0.0,0.0014503263129055,0.0,0.0,0.4209817002055344,1,0.0,NONE,2,Active Loyal Customers,0,0
16684.0,42,55,103091.67,1874.394,1302.0,-2.0,209.685534591195,0.3272727272727272,0.0493196149951119,0.0545454545454545,103091.67,-0.0013405948887947,0.0044686496293159,0.0082390727540512,0.0,0.0522832006629963,-0.0022343248146579,0.0,0.0,0.0,0.0,0.5202913325550919,0,32770.06,22988,2,Active Loyal Customers,3,-1
